permco_1,permco_2,ssd,comnam_1,ticker_1,comnam_2,ticker_2
52874,55191,52.435178787567466,ATHERSYS INC,ATHX,BELLEROPHON THERAPEUTICS INC,BLPH
53922,56641,52.96873648990055,MANNING & NAPIER INC,MN,AMERICAN RESOURCES CORP,AREC
11591,12390,53.9040754143464,FUELCELL ENERGY INC,FCEL,FUEL TECH INC,FTEK
31647,43250,54.82930400554674,TUPPERWARE BRANDS CORP,TUP,BIG 5 SPORTING GOODS CORP,BGFV
54726,55060,54.93536758808574,TREVENA INC,TRVN,WAYFAIR INC,W
53978,55372,55.476166603498825,VERASTEM INC,VSTM,GD CULTURE GROUP LTD,GDC
13396,55316,56.7127532422808,CARVER BANCORP INC,CARV,ALPINE IMMUNE SCIENCES INC,ALPN
38418,56372,57.61521126179246,DIGITAL TURBINE INC,APPS,E X P WORLD HOLDINGS INC,EXPI
54884,56300,57.67410206192464,CYMABAY THERAPEUTICS INC,CBAY,LAZYDAYS HOLDINGS INC,GORV
56008,56308,66.15690283718874,KALA BIO INC,KALA,ARCUS BIOSCIENCES INC,RCUS
55222,55880,67.48021368333119,CHINOOK THERAPEUTICS INC,KDNY,TAKUNG ART CO LTD,TKAT
54558,55606,68.97375364311286,FIVE PRIME THERAPEUTICS INC,FPRX,APTEVO THERAPEUTICS INC,APVO
16612,52886,70.33746907947634,STAMPS COM INC,STMP,PLURI INC,PLUR
11469,55668,70.97621101362822,KOPIN CORP,KOPN,ATOMERA INC,ATOM
20793,54619,74.14010177957583,G E E GROUP INC,JOB,SORRENTO THERAPEUTICS INC,SRNE
36953,56512,74.25425133359089,EMAGIN CORP,EMAN,AUDIOEYE INC,AEYE
11795,54614,74.6738474416477,NAVIDEA BIOPHARMACEUTICALS INC,NAVB,MACROGENICS INC,MGNX
47447,56509,76.80245104098205,VIRACTA THERAPEUTICS INC,VIRX,CATHETER PRECISION INC,VTAK
55677,55694,77.74141334996712,AT HOME GROUP INC,HOME,FULGENT GENETICS INC,FLGT
55175,55215,78.79109555432139,TRACON PHARMACEUTICALS INC,TCON,SUNWORKS INC,SUNW
7978,56292,78.99966863599366,ENVELA CORP,ELA,BIOXCEL THERAPEUTICS INC,BTAI
12347,13783,79.54121824973555,INNODATA INC,INOD,OBLONG INC,OBLG
10070,55031,81.07039528275587,WESTWATER RESOURCES INC,WWR,ELEDON PHARMACEUTICALS INC,ELDN
55396,55914,81.61586903980995,SUNRUN INC,RUN,ONTRAK INC,OTRK
54113,55320,81.74305164239325,CHEMBIO DIAGNOSTICS INC,CEMI,QUALIGEN THERAPEUTICS INC,QLGN
14092,54995,84.80568127034414,OPKO HEALTH INC,OPK,LIBERTY TRIPADVISOR HOLDINGS INC,LTRPA
17303,53346,86.1897039764688,PLUG POWER INC,PLUG,CELSIUS HOLDINGS INC,CELH
3984,4262,86.84917921851698,NEONODE INC,NEON,OCEAN BIO CHEM INC,OBCI
3213,55863,87.48552865464993,BIOMERICA INC,BMRA,IFRESH INC,IFMK
38412,56646,90.08495591422636,CURIS INC,CRIS,LUMINAR TECHNOLOGIES INC,LAZR
55991,56738,92.33201725668548,MERSANA THERAPEUTICS INC,MRSN,DRAFTKINGS INC,DKNG
53444,54486,92.48298121252728,XWELL INC,XWEL,TRAWS PHARMA INC,TRAW
54780,56344,95.52221642206814,A MARK PRECIOUS METALS INC,AMRK,SURFACE ONCOLOGY INC,SURF
54379,56638,97.09182765313707,TINGO GROUP INC,TIO,HYLIION HOLDINGS CORP,HYLN
55835,56667,97.80527891773356,LEAP THERAPEUTICS INC,LPTX,CYCLERION THERAPEUTICS INC,CYCN
55967,56236,100.71763153012247,BLUE APRON HOLDINGS INC,APRN,NEMAURA MEDICAL INC,NMRD
15800,56294,105.41185452934496,YUNHONG GREEN CTI LTD,YHGJ,COCRYSTAL PHARMA INC,COCP
3321,56573,107.56228379417244,OWENS & MINOR INC NEW,OMI,TWIST BIOSCIENCE CORP,TWST
55589,56581,112.37763068110898,NANTHEALTH INC,NH,VAPOTHERM INC,VAPO
53237,56128,114.80479333559572,FUTURE FINTECH GROUP INC,FTFT,A C M RESEARCH INC,ACMR
54787,56722,126.24141333166033,LIPOCINE INC,LPCN,FASTLY INC,FSLY
55148,56975,130.56466728949002,OCUGEN INC,OCGN,LMP AUTOMOTIVE HOLDINGS INC,LMPX
50471,54089,134.77734032227806,I G C PHARMA INC,IGC,IDEANOMICS INC,IDEX
55534,56408,135.96945703726485,ISUN INC,ISUN,GREENPRO CAPITAL CORP,GRNQ
4721,54026,141.357085517678,UNIVERSAL SECURITY INSTRS INC,UUU,ENPHASE ENERGY INC,ENPH
8431,53453,145.0594502401508,KASPIEN HOLDINGS INC,KSPN,TESLA INC,TSLA
52663,56700,152.80134769548016,RIOT PLATFORMS INC,RIOT,BEAM GLOBAL,BEEM
15580,56378,161.86689763913262,PROPHASE LABS INC,PRPH,SCHOLAR ROCK HOLDING CORP,SRRK
54481,55022,163.56143534063025,SCORPIUS HOLDINGS INC,SCPX,BRAINSTORM CELL THERAPEUTICS INC,BCLI
44117,52918,183.3617922003461,REMARK HOLDINGS INC,MARK,DIGITAL ALLY INC NEW,DGLY
54899,56561,215.93265392136036,VIRIDIAN THERAPEUTICS INC,VRDN,EQUILLIUM INC,EQ
37489,55671,221.0575531355775,IMUNON INC,IMNN,METAVIA INC,MTVA
14385,54142,221.8500055020489,LIGHTPATH TECHNOLOGIES INC,LPTH,COUNTERPATH CORP,CPAH
56061,56971,229.1513765909146,ARCIMOTO INC,FUV,GROWGENERATION CORP,GRWG
14093,37130,237.8752676311006,AIM IMMUNOTECH INC,AIM,ALPHA PRO TECH LTD,APT
53535,56305,244.6945413596779,MULLEN AUTOMOTIVE INC,MULN,COGENT BIOSCIENCES INC,COGT
14931,54961,254.12854824617835,MICROVISION INC WA,MVIS,MARA HOLDINGS INC,MARA
39154,41584,257.5166261856576,ASPIRA WOMENS HEALTH INC,AWH,RETRACTABLE TECHNOLOGIES INC,RVP
52000,56690,268.83064836216124,SUMMER INFANT INC,SUMR,ZOOM COMMUNICATIONS INC,ZM
20626,54882,320.4071192879663,EASTMAN KODAK CO,KODK,AEMETIS INC,AMTX
54538,56924,376.4942184644023,NANOVIRICIDES INC,NNVC,VIR BIOTECHNOLOGY INC,VIR
44990,51815,397.585485624385,COHEN & CO INC NEW,COHN,CARPARTS COM INC,PRTS
8186,55512,399.5555765647498,CELLDEX THERAPEUTICS INC,CLDX,WORKHORSE GROUP INC,WKHS
55523,56382,411.4639110888006,I Z E A WORLDWIDE INC,IZEA,NIKOLA CORP,NKLA
16147,55315,449.9631929916599,ALTO INGREDIENTS INC,ALTO,SERES THERAPEUTICS INC,MCRB
54405,56611,450.0819069009932,ARCTURUS THERAPEUTICS HLDNGS INC,ARCT,MODERNA INC,MRNA
34949,53027,556.2318185176237,INOVIO PHARMACEUTICALS INC,INO,CAPRICOR THERAPEUTICS INC,CAPR
50969,55921,583.0875267517156,STATERA BIOPHARMA INC,STAB,FORTE BIOSCIENCES INC,FBRX
54913,55943,956.9904931814406,AGEAGLE AERIAL SYSTEMS INC,UAVS,VERITONE INC,VERI
43328,54088,1117.5858372031785,KIRKLANDS INC,KIRK,CARDIFF ONCOLOGY INC,CRDF
16512,50727,1141.3902279757467,URBAN ONE INC,UONE,C B A K ENERGY TECHNOLOGY INC,CBAT
46994,53652,1205.0670665834857,ALTIMMUNE INC,ALT,IBIO INC,IBIO
43146,55565,1750.1478940455318,BEYOND INC,BYON,WAITR HOLDINGS INC,ASAP
16506,56265,4790.399667739946,BOWFLEX INC,BFX,BLINK CHARGING CO,BLNK
3133,31389,7572.4988877266915,VAXART INC,VXRT,NOVAVAX INC,NVAX
11282,56298,8492.035380522388,ALLIED HEALTHCARE PRODUCTS INC,AHPI,GENPREX INC,GNPX
55790,56004,30418.589890726187,KARTOON STUDIOS INC,TOON,C O DIAGNOSTICS INC,CODX
