permco_1,permco_2,ssd,comnam_1,ticker_1,naics_1,comnam_2,ticker_2,naics_2
17298,54826,5.742728479867278,GAIA INC,GAIA,512110,PHIBRO ANIMAL HEALTH CORP,PAHC,325412
16687,55146,5.802788161128272,VIRNETX HOLDING CORP,VHC,533110,CYTOSORBENTS CORP,CTSO,339112
55124,58497,5.816271545969227,UPLAND SOFTWARE INC,UPLD,513210,XOMETRY INC,XMTR,333998
58507,58896,5.820300707523667,ABSCI CORP,ABSI,541715,2SEVENTY BIO INC,TSVT,325412
4721,55226,5.895791440167545,UNIVERSAL SECURITY INSTRS INC,UUU,334290,CIDARA THERAPEUTICS INC,CDTX,325414
58928,58935,5.932083007902075,BIORESTORATIVE THERAPIES INC,BRTX,621999,JOURNEY MEDICAL CORP,DERM,325412
58334,58802,5.942311196220984,PSQ HOLDINGS INC,PSQH,523910,PARAGON 28 INC,FNA,339112
54115,54713,5.948193518750063,SONNET BIOTHERAPEUTICS HLDGS INC,SONN,325414,CARA THERAPEUTICS INC,CARA,325412
29244,54542,5.955816058056304,NORTECH SYSTEMS INC,NSYS,334419,RING ENERGY INC,REI,211120
58927,59456,5.9611512718670765,BACKBLAZE INC,BLZE,541512,COYA THERAPEUTICS INC,COYA,325412
2545,56786,5.973547544539771,HALLADOR ENERGY CO,HNRG,213113,ADAPTIVE BIOTECHNOLOGIES CORP,ADPT,541715
59170,59591,5.9789951665095975,C E A INDUSTRIES INC,CEAD,541511,GEN RESTAURANT GROUP INC,GENK,722511
12516,57445,6.033019052107825,PALATIN TECHNOLOGIES INC,PTN,325412,SAFETY SHOT INC,SHOT,424490
11923,15686,6.037362100578421,VAALCO ENERGY INC,EGY,211120,S I G A TECHNOLOGIES INC,SIGA,325412
57650,58908,6.0543614063493765,PUBMATIC INC,PUBM,541511,ARHAUS INC,ARHS,449110
11879,55321,6.073522805396759,ULTRALIFE CORP,ULBI,335999,WINGSTOP INC,WING,722511
56276,59306,6.111546848615966,HYCROFT MINING HOLDING CORP,HYMC,212220,IVANHOE ELECTRIC INC,IE,238210
56528,56683,6.132785322808838,SUTRO BIOPHARMA INC,STRO,541715,PRECISION BIOSCIENCES INC,DTIL,541715
55523,56150,6.144178081773178,I Z E A WORLDWIDE INC,IZEA,541810,BANDWIDTH INC,BAND,517121
43692,58482,6.2052855820592505,VILLAGE BANK AND TRUST FINL CORP,VBFC,522110,PAYONEER GLOBAL INC,PAYO,523910
22095,34680,6.210217888311847,TREDEGAR CORP,TG,326113,COMPX INTERNATIONAL INC,CIX,335999
51651,53635,6.249214056370015,AEROVIRONMENT INC,AVAV,336411,ASSEMBLY BIOSCIENCES INC,ASMB,325412
53854,58288,6.280398943715077,ARENA GROUP HOLDINGS INC,AREN,517121,SENTI BIOSCIENCES INC,SNTI,325414
45425,57008,6.3043986821413265,MANNKIND CORP,MNKD,325412,REVOLUTION MEDICINES INC,RVMD,541715
54883,57617,6.348026383631868,ARDELYX INC,ARDX,541715,CLENE INC,CLNN,323111
31205,58763,6.369201008124401,MATIV HOLDINGS INC,MATV,322120,ALPHA MODUS HOLDINGS INC,AMOD,561499
55671,59479,6.375539834381874,METAVIA INC,MTVA,325412,NEXTRACKER INC,NXT,513210
8377,21258,6.434818434292744,RESEARCH FRONTIERS INC,REFR,334519,TENET HEALTHCARE CORP,THC,622110
7093,59113,6.451030805529108,MODINE MANUFACTURING CO,MOD,336390,CONSTELLATION ENERGY CORP,CEG,221118
53346,57626,6.466176175203824,CELSIUS HOLDINGS INC,CELH,312111,4D MOLECULAR THERAPEUTICS INC,FDMT,541715
11469,57629,6.474923801093481,KOPIN CORP,KOPN,334413,INTELLIGENT BIO SOLUTIONS INC,INBS,325412
55167,57465,6.481811287114569,AVINGER INC,AVGR,339112,SHATTUCK LABS INC,STTK,541715
21814,52763,6.532948490081825,UNISYS CORP,UIS,541512,URANIUM ENERGY CORP,UEC,212290
58202,59408,6.5589778196845865,F T C SOLAR INC,FTCI,238220,YOSHIHARU GLOBAL CO,YOSH,722511
55176,57377,6.618609848883158,VUZIX CORP,VUZI,334118,ARCHER AVIATION INC,ACHR,336411
15802,59145,6.64636563789818,ASSERTIO HOLDINGS INC,ASRT,325412,VIGIL NEUROSCIENCE INC,VIGL,541715
56920,57234,6.658121998755824,AVITA MEDICAL INC,RCEL,424210,DISC MEDICINE INC,IRON,325412
52886,57068,6.677606537725897,PLURI INC,PLUR,325414,ORIC PHARMACEUTICALS INC,ORIC,325412
55921,57337,6.686093938175458,FORTE BIOSCIENCES INC,FBRX,325412,QUANTUM SI INC,QSI,523910
55622,57700,6.7096474713311025,MY SIZE INC,MYSZ,458110,S E S A I CORP,SES,523910
3772,6760,6.7448738001260615,UNITED STATES LIME MINERALS INC,USLM,212312,BRINKER INTERNATIONAL INC,EAT,722511
55617,55697,6.757607430208886,KINSALE CAPITAL GROUP INC,KNSL,524126,NUTANIX INC,NTNX,541511
54798,59176,6.762514347367587,ENERGOUS CORP,WATT,541512,ICORECONNECT INC,ICCT,519290
56046,56574,6.764428767405624,EASTSIDE DISTILLING INC,EAST,312140,SERINA THERAPEUTICS INC,SER,541715
21245,52371,6.776083877873424,N L INDUSTRIES INC,NL,325180,BRIDGELINE DIGITAL INC,BLIN,513210
56617,58193,6.809053724954378,WRAP TECHNOLOGIES INC,WRAP,335999,AKOYA BIOSCIENCES INC,AKYA,541715
13466,58012,6.838524897197653,UNIVERSAL STNLESS & ALY PRODS IN,USAP,331110,DESIGN THERAPEUTICS INC,DSGN,325412
59272,59484,6.895268789966272,SHARPS TECHNOLOGY INC,STSS,339112,ASSET ENTITIES INC,ASST,513210
30940,56641,6.915016279881616,GRAFTECH INTERNATIONAL LTD NEW,EAF,335991,AMERICAN RESOURCES CORP,AREC,221210
55313,56305,6.942747989453106,LANTHEUS HOLDINGS INC,LNTH,325412,COGENT BIOSCIENCES INC,COGT,325412
4805,57193,6.9449887921836835,VIRCO MFG CORP,VIRC,337127,RACKSPACE TECHNOLOGY INC,RXT,541511
55460,57654,6.950453200375687,L M FUNDING AMERICA INC,LMFA,561499,ENOVIX CORP,ENVX,335910
16622,58698,7.015727994402772,POWERFLEET INC,AIOT,334220,TOAST INC,TOST,513210
57965,59174,7.016192226739787,AEON BIOPHARMA INC,AEON,424210,DIRECT DIGITAL HOLDINGS INC,DRCT,541890
13783,53139,7.022855575070766,OBLONG INC,OBLG,517810,BROADWIND INC,BWEN,333611
56427,58104,7.095409584719526,VERRICA PHARMACEUTICALS INC,VRCA,325412,BOLT PROJECTS HOLDINGS INC,BSLK,523910
56056,56270,7.147132717722688,HAMILTON BEACH BRANDS HLDG CO,HBB,335210,EVOLUS INC,EOLS,325412
44998,54857,7.148574278461638,MARCHEX INC,MCHX,541840,ALDEYRA THERAPEUTICS INC,ALDX,325412
56814,57347,7.235652073175558,SUNNOVA ENERGY INTERNATIONAL INC,NOVA,221118,GEOVAX LABS INC,GOVX,541715
57364,58084,7.239267976395952,BAKKT HOLDINGS INC,BKKT,523910,XBP EUROPE HOLDINGS INC,XBP,523910
36949,58932,7.248488601339538,ABEONA THERAPEUTICS INC,ABEO,325412,COMPASS THERAPEUTICS INC,CMPX,325414
56152,58971,7.253797909539324,N R X PHARMACEUTICALS INC,NRXP,523910,SYNTEC OPTICS HOLDINGS INC,OPTX,523910
14374,57014,7.25638019967962,LIFECORE BIOMEDICAL INC,LFCR,325412,AEVA TECHNOLOGIES INC,AEVA,523910
15108,55453,7.257242997137136,UNITED NATURAL FOODS INC,UNFI,424490,ANAVEX LIFE SCIENCES CORP,AVXL,541715
57531,57900,7.267042586487911,MARAVAI LIFESCIENCES HLDGS INC,MRVI,325412,LOCAL BOUNTI CORP,LOCL,111998
913,54940,7.355235388130536,CITIZENS INC,CIA,524114,TRUPANION INC,TRUP,524114
42997,57473,7.445646045597016,JETBLUE AIRWAYS CORP,JBLU,481111,SKY HARBOUR GROUP CORP,SKYH,523910
51819,58531,7.471426080597258,MADRIGAL PHARMACEUTICALS INC,MDGL,325412,XPONENTIAL FITNESS INC,XPOF,713940
57663,58578,7.486358397396623,DOGWOOD THERAPEUTICS INC,DWTX,325412,KAIVAL BRANDS INNOVATIONS GP INC,KAVL,711410
57647,59690,7.522573000574962,ONDAS HOLDINGS INC,ONDS,334220,REALPHA TECH CORP,AIRE,531210
54882,58892,7.57763389264018,AEMETIS INC,AMTX,325199,MULTISENSOR AI HOLDINGS INC,MSAI,551112
16332,51559,7.636829780881646,SLEEP NUMBER CORP,SNBR,337910,MEDICINOVA INC,MNOV,325412
34843,59554,7.657122522299007,CENTRUS ENERGY CORP,LEU,238990,U S GOLDMINING INC,USGO,212220
15276,55114,7.679122595598332,CRYO CELL INTERNATIONAL INC,CCEL,621999,JOINT CORP,JYNT,621310
57549,59701,7.710275980853134,SURROZEN INC,SRZN,325414,MAISON SOLUTIONS INC,MSS,445110
57025,58612,7.713325713157065,SADOT GROUP INC,SDOT,722511,ESTRELLA IMMUNOPHARMA INC,ESLA,561499
21793,55276,7.734995575934115,UNITED AIRLINES HOLDINGS INC,UAL,481111,ATYR PHARMA INC,ATYR,325412
56955,57326,7.758016920565609,SITIME CORP,SITM,334413,LENSAR INC,LNSR,339112
9014,55874,7.779127965775462,MESA AIR GROUP INC NEV,MESA,481111,J JILL INC,JILL,458110
59035,59232,7.780349675551926,VOLATO GROUP INC,SOAR,523910,KLOTHO NEUROSCIENCES INC,KLTO,523910
56239,56656,7.793634882663472,ADICET BIO INC,ACET,325412,SUPER LEAGUE ENTERPRISE INC,SLE,541512
55531,56086,7.794214742324308,DARIOHEALTH CORP,DRIO,339112,MONGODB INC,MDB,513210
53303,56892,7.799834140714895,I T TECH PACKAGING INC,ITP,561499,OPORTUN FINANCIAL CORP,OPRT,561499
12074,17907,7.898520868472737,FOSSIL GROUP INC,FOSL,334519,SKILLSOFT CORP,SKIL,513210
54136,55688,7.907885740851816,NATRL GROCERS BY VIT COTTAGE INC,NGVC,445110,PRIORITY TECHNOLOGY HOLDINGS INC,PRTH,523910
15697,50735,7.992323635733735,CHILDRENS PLACE INC,PLCE,458110,BATTALION OIL CORP,BATL,211120
44727,58234,8.052122873125292,UNIVERSAL TECHNICAL INSTITUTE IN,UTI,611519,PAYMENTUS HOLDINGS INC,PAY,513210
14092,56014,8.094109415360368,OPKO HEALTH INC,OPK,325412,REDFIN CORP,RDFN,531210
52924,58219,8.126518515906353,DALLASNEWS CORP,DALN,513110,SKYWATER TECHNOLOGY INC,SKYT,334413
56097,59321,8.149963953212092,VENUS CONCEPT INC,VERO,339112,PHOENIX MOTOR INC,PEV,
53932,55704,8.173785283801838,GROUPON INC,GRPN,541810,E L F BEAUTY INC,ELF,325620
55668,59124,8.173981307219206,ATOMERA INC,ATOM,334413,CISO GLOBAL INC,CISO,561621
59227,59714,8.231918719950446,SOLIDION TECHNOLOGY INC,STI,335999,RICHTECH ROBOTICS INC,RR,423830
57723,59187,8.24794231501604,CROWN ELECTROKINETICS CORP,CRKN,238150,CONDUIT PHARMACEUTICALS INC,CDT,325412
54990,56905,8.30028288500671,CELLECTAR BIOSCIENCES INC,CLRB,325412,APREA THERAPEUTICS INC,APRE,325412
56878,57182,8.350192993313739,PENNANT GROUP INC,PNTG,623110,NURIX THERAPEUTICS INC,NRIX,541715
57030,58609,8.390763134765916,PASSAGE BIO INC,PASG,325414,TENAYA THERAPEUTICS INC,TNYA,541715
57176,58600,8.41423958643097,ITEOS THERAPEUTICS INC,ITOS,325414,SIGHT SCIENCES INC,SGHT,339112
52887,57126,8.416865271040567,ECHOSTAR CORP,SATS,334220,VAXCYTE INC,PCVX,541715
56769,58324,8.50124602561859,CROWDSTRIKE HOLDINGS INC,CRWD,513210,CONFLUENT INC,CFLT,513210
54724,58152,8.541017445631361,TRAVERE THERAPEUTICS INC,TVTX,325412,AURORA INNOVATION INC,AUR,523910
55940,57164,8.542771963565079,OVID THERAPEUTICS INC,OVID,621399,ALX ONCOLOGY HOLDINGS INC,ALXO,325412
58087,59353,8.62680459917681,SOLID POWER INC,SLDP,335910,MILL CITY VENTURES III LTD,MCVT,523910
56867,57898,8.626818393742358,W M TECHNOLOGY INC,MAPS,513210,INNOVID CORP,CTV,523910
17936,56753,8.6773642308385,AGENUS INC,AGEN,325414,SONIM TECHNOLOGIES INC,SONM,517112
58333,59163,8.68489616322305,CLEAR SECURE INC,YOU,513210,ARCELLX INC,ACLX,325412
44608,54998,8.828141171317348,ODYSSEY MARINE EXPLORATION INC,OMEX,483211,T2 BIOSYSTEMS INC,TTOO,339112
57175,57693,8.84431901674622,INOZYME PHARMA INC,INZY,325412,BENSON HILL INC,BHIL,541715
20098,57661,8.912661024543953,AMERICAN REALTY INVESTORS INC,ARL,531110,INSPIRATO INC,ISPO,561510
53355,56149,8.939079397416357,ZW DATA ACTION TECHNOLOGIES INC,CNET,541810,X4 PHARMACEUTICALS INC,XFOR,325414
55824,57166,8.989308564855603,POLAR POWER INC,POLA,335999,ANNEXON INC,ANNX,541720
56090,57984,9.059070978833017,ALLIED GAMING & ENTERTAINMENT IN,AGAE,512110,TERNS PHARMACEUTICALS INC,TERN,325412
65,54194,9.063631388213395,B K TECHNOLOGIES CORP,BKTI,334220,LIFEVANTAGE CORP,LFVN,311514
20398,54513,9.09123972968143,CARPENTER TECHNOLOGY CORP,CRS,331110,SPROUTS FARMERS MARKET INC,SFM,445110
3133,57444,9.126175697421482,VAXART INC,VXRT,325414,IMMUNOME INC,IMNM,325412
15423,58167,9.144570777455105,GULF ISLAND FABRICATION INC,GIFI,332312,COINBASE GLOBAL INC,COIN,522320
52773,57201,9.16515449420342,FIRST FINANCIAL NORTHWEST INC,FFNW,522110,KYMERA THERAPEUTICS INC,KYMR,541715
38412,58555,9.19269354665292,CURIS INC,CRIS,325414,MOBIX LABS INC,MOBX,523910
12706,53077,9.221563982479562,U F P TECHNOLOGIES INC,UFPT,326150,LENDINGTREE INC,TREE,522299
54719,56405,9.27521556891222,BLUE BIRD CORP,BLBD,336211,EVERQUOTE INC,EVER,517121
8461,53901,9.286534155262155,PRO DEX INC COLO,PDEX,339112,UBIQUITI INC,UI,541512
57137,58230,9.318562131046626,LEMONADE INC,LMND,524126,HONEST COMPANY INC,HNST,424350
56796,58345,9.31895377113147,ATERIAN INC,ATER,443141,SPLASH BEVERAGE GROUP INC,SBEV,621610
59213,59378,9.386000509825234,EON RESOURCES INC,EONR,523910,SBC MEDICAL GROUP HOLDINGS INC,SBC,621111
56223,59716,9.386262563365602,RANPAK HOLDINGS CORP,PACK,322212,WORTHINGTON STEEL INC,WS,331221
54655,57989,9.404185751284597,KARYOPHARM THERAPEUTICS INC,KPTI,325412,URBAN GRO INC,UGRO,424910
37664,55847,9.451134859040494,COMMUNITY HEALTH SYS INC NEW,CYH,622110,ANAPTYSBIO INC,ANAB,541715
58861,59579,9.641599441278297,ZOOMCAR HOLDINGS INC,ZCAR,532112,AZITRA INC,AZTR,541715
16066,55676,9.74971301741587,C R A INTERNATIONAL INC,CRAI,541110,DELL TECHNOLOGIES INC,DELL,334111
54876,57860,9.77035036020237,RAYONIER ADVANCED MATERIALS INC,RYAM,322110,SABLE OFFSHORE CORP,SOC,523910
54662,54908,9.903899684855528,TANDEM DIABETES CARE INC,TNDM,339112,ASPEN AEROGELS INC,ASPN,325998
14535,56828,9.970195654108066,STREAMLINE HEALTH SOLUTIONS INC,STRM,541512,FULCRUM THERAPEUTICS INC,FULC,325412
54779,58453,10.020289934107735,AKEBIA THERAPEUTICS INC,AKBA,325412,MONTE ROSA THERAPEUTICS INC,GLUE,325414
54605,57138,10.050800567069444,FATE THERAPEUTICS INC,FATE,325414,NKARTA INC,NKTX,325412
56267,57620,10.063340479505868,CARDLYTICS INC,CDLX,513210,LIFEMD INC,LFMD,325411
56748,57346,10.09548923016591,NEXTCURE INC,NXTC,325412,GREENWICH LIFESCIENCES INC,GLSI,325412
56031,59168,10.101211284390269,CITIUS PHARMACEUTICALS INC,CTXR,325412,ONCONETIX INC,ONCO,541715
58528,59521,10.102667921678114,TORRID HOLDINGS INC,CURV,315990,MANGOCEUTICALS INC,MGRX,424210
51993,56128,10.156502614160615,G S I TECHNOLOGY INC,GSIT,334413,A C M RESEARCH INC,ACMR,334413
56420,58204,10.169705900633843,NEURONETICS INC,STIM,339112,WEREWOLF THERAPEUTICS INC,HOWL,541715
1071,55042,10.287324650943809,COEUR MINING INC,CDE,212220,BOOT BARN HOLDINGS INC,BOOT,458110
21935,53490,10.340885386281627,WOLVERINE WORLD WIDE INC,WWW,316210,ELECTROMED INC,ELMD,339112
57569,58720,10.372641394184573,LIXTE BIOTECHNOLOGY HOLDINGS INC,LIXT,325412,EZFILL HOLDINGS INC,EZFL,457120
9457,12835,10.669795984829193,HERON THERAPEUTICS INC,HRTX,325412,SIGMATRON INTERNATIONAL INC,SGMA,334418
55365,58786,10.672589694929197,NATERA INC,NTRA,621511,ARIS WATER SOLUTIONS INC,ARIS,213112
57671,57894,10.673481018773469,PETCO HEALTH & WELLNESS CO INC,WOOF,339999,COMPLETE SOLARIA INC,CSLR,523910
55369,58839,10.745223301872779,B RILEY FINANCIAL INC,RILY,561499,COGNITION THERAPEUTICS INC,CGTX,325414
56231,59300,10.780901691659754,EYENOVIA INC,EYEN,325412,SOBR SAFE INC,SOBR,423430
56952,57423,10.859444917771006,PORCH GROUP INC,PRCH,513210,ALIGOS THERAPEUTICS INC,ALGS,541715
53673,58598,10.99265594607175,TALPHERA INC,TLPH,325412,RXSIGHT INC,RXST,541715
54354,57995,11.051046710036697,PROFESSIONAL DIVERSITY NETWK INC,IPDN,513210,VIRPAX PHARMACEUTICALS INC,VRPX,325412
54027,54269,11.100608017263212,GALECTIN THERAPEUTICS INC,GALT,325412,ATOSSA THERAPEUTICS INC,ATOS,325412
54745,58912,11.156261771656727,SEMLER SCIENTIFIC INC,SMLR,524114,EXPENSIFY INC,EXFY,541512
55358,56238,11.23778736337006,PURPLE INNOVATION INC,PRPL,337910,SOLID BIOSCIENCES INC,SLDB,325414
50471,56495,11.244796571428951,I G C PHARMA INC,IGC,532490,PAYSIGN INC,PAYS,561499
56863,58166,11.297936641944316,KURA SUSHI USA INC,KRUS,561110,FRONTIER GROUP HOLDINGS INC,ULCC,481111
40998,58276,11.490644056248692,RIGEL PHARMACEUTICALS INC,RIGL,325412,SINGULAR GENOMICS SYSTEMS INC,OMIC,325412
55914,58833,11.592319172666564,ONTRAK INC,OTRK,622210,BIOFRONTERA INC,BFRI,424210
56445,58713,11.649066714228628,BLOOM ENERGY CORP,BE,334413,B T C S INC,BTCS,513210
55302,59498,11.729935165747925,ASTRIA THERAPEUTICS INC,ATXS,325412,MINERALYS THERAPEUTICS INC,MLYS,325412
54817,59301,11.742622354534848,DARE BIOSCIENCE INC,DARE,325412,EIGHTCO HOLDINGS INC,OCTO,322219
56294,57332,11.755973882978381,COCRYSTAL PHARMA INC,COCP,325412,AMESITE INC,AMST,513210
56399,56588,11.848634562172982,TECTONIC THERAPEUTIC INC,TECX,541715,ETON PHARMACEUTICALS INC,ETON,325412
55066,58213,11.860490395198434,ATARA BIOTHERAPEUTICS INC,ATRA,424210,NEUROPACE INC,NPCE,339112
54488,58841,11.872282340768916,VISLINK TECHNOLOGIES INC,VISL,334290,CONTEXT THERAPEUTICS INC,CNTX,325412
57134,59368,11.939717024288937,VERIFYME INC,VRME,335999,BIOAFFINITY TECHNOLOGIES INC,BIAF,541715
55667,57655,11.947519210011503,AIRGAIN INC,AIRG,334220,ARS PHARMACEUTICALS INC,SPRY,621399
55317,57438,12.0458339550094,PALVELLA THERAPEUTICS INC,PVLA,541715,FOGHORN THERAPEUTICS INC,FHTX,325412
44695,46992,12.065756559441319,TRAVELZOO,TZOO,541840,FLOTEK INDUSTRIES INC,FTK,311930
56306,57979,12.09487471733088,VIRTRA INC,VTSI,611430,SENSEI BIOTHERAPEUTICS INC,SNSE,325412
5253,55560,12.150654920334876,NAPCO SECURITY TECHNOLOGIES INC,NSSC,334290,ZEDGE INC,ZDGE,513210
21854,57918,12.150901207776386,VALHI INC NEW,VHI,325130,BIOVENTUS INC,BVS,339112
53029,57789,12.315432852522807,SINGULARITY FUTURE TECH LTD,SGLY,488510,SCILEX HOLDING CO,SCLX,523910
54640,58332,12.357520341056636,VINCE HOLDING CORP,VNCE,458110,NEUEHEALTH INC,NEUE,524114
55984,57441,12.442942725186139,CHECKPIONT THERAPEUTICS INC,CKPT,325412,CIPHER MINING INC,CIFR,518210
15928,56917,12.50033936762468,ROCKWELL MEDICAL INC DE,RMTI,325412,PHANTHOM PHARMACEUTICALS INC,PHAT,325412
55744,58843,12.534597829156617,ENTERO THERAPEUTICS INC,ENTO,325412,CYNGN INC,CYN,541511
50870,54739,12.550603866448995,SYNCHRONOSS TECHNOLOGIES INC,SNCR,541511,INOGEN INC,INGN,339112
57695,58458,12.658888467095966,TEXAS PACIFIC LAND CORP,TPL,221310,LENZ THERAPEUTICS INC,LENZ,325414
55031,56477,12.794429869424572,ELEDON PHARMACEUTICALS INC,ELDN,325412,B M TECHNOLOGIES INC,BMTX,523910
53978,58611,12.839919114915316,VERASTEM INC,VSTM,325412,UNICYCIVE THERAPEUTICS INC,UNCY,325412
57102,58541,13.022805509590347,MONEYLION INC,ML,561499,FREYR BATTERY INC,FREY,551112
58599,59750,13.215452071934209,SERA PROGNOSTICS INC,SERA,541380,PRAIRIE OPERATING CO,PROP,541618
59116,59338,13.267865582098903,AMYLYX PHARMACEUTICALS INC,AMLX,424210,GREENWAVE TECH SOLUTIONS INC,GWAV,423510
57797,58570,13.40822098477073,VIANT TECHNOLOGY INC,DSP,518210,ROBINHOOD MARKETS INC,HOOD,523150
55623,59241,13.461500178145577,IMPINJ INC,PI,334413,IDAHO STRATEGIC RESOURCES INC,IDR,212220
57593,58492,13.4863411580472,UPSTART HOLDINGS INC,UPST,561499,ALPHA TEKNOVA INC,TKNO,325412
47447,59266,13.54866046323391,VIRACTA THERAPEUTICS INC,VIRX,325412,IVEDA SOLUTIONS INC,IVDA,513210
54780,59240,13.58835205534281,A MARK PRECIOUS METALS INC,AMRK,423940,MARYGOLD COMPANIES INC,MGLD,523940
16636,58195,13.781128482073617,GENASYS INC,GNSS,334310,AVEANNA HEALTHCARE HOLDINGS INC,AVAH,522110
55990,59031,13.805335132235767,180 LIFE SCIENCES CORP,ATNF,523910,FRESH VINE WINE INC,VINE,424490
8839,56807,13.900010927494113,AXOGEN INC,AXGN,334510,CLEARPOINT NEURO INC,CLPT,339112
56650,57905,14.024437372556944,I M A C HOLDINGS INC,BACK,621111,ELICIO THERAPEUTICS INC,ELTX,325412
57561,58175,14.237477491810937,COMPOSECURE INC,CMPO,561499,LATHAM GROUP INC,SWIM,326199
11830,14479,14.305375396623617,PERMA FIX ENVIRONMENTAL SVCS INC,PESI,562219,CENTURY ALUMINUM CO,CENX,331318
15683,34949,14.538176302678634,FIREFLY NEUROSCIENCE INC,AIFF,513210,INOVIO PHARMACEUTICALS INC,INO,339112
55920,59265,14.739727946859116,Q X O INC,QXO,541511,HILLEVAX INC,HLVX,325414
16121,57123,14.740988892281297,A X T INC,AXTI,334413,LANTERN PHARMA INC,LTRN,325412
56509,59613,14.879327895607044,CATHETER PRECISION INC,VTAK,339112,TURNSTONE BIOLOGICS CORP,TSBX,541910
55288,57565,15.166972904277257,BABCOCK & WILCOX ENTERPRISES INC,BW,335312,ALSET INC,AEI,531210
55212,57217,15.309392312649628,NEXTDECADE CORP,NEXT,221210,OUSTER INC,OUST,334413
57334,59699,15.351335437600923,TANGO THERAPEUTICS INC,TNGX,561499,LA ROSA HOLDINGS CORP,LRHC,531210
13422,56597,15.410149443423428,ALGORHYTHM HOLDINGS INC,RIME,334310,BIOMX INC,PHGE,325414
52971,59436,15.454128054691173,SELLAS LIFE SCIENCES GROUP INC,SLS,325412,ACRIVON THERAPEUTICS INC,ACRV,325412
52885,58287,15.771657287393943,ORION GROUP HOLDINGS INC,ORN,237990,DATA STORAGE CORP,DTST,517121
45191,55570,15.823831278476659,ALNYLAM PHARMACEUTICALS INC,ALNY,325412,PULSE BIOSCIENCES INC,PLSE,334519
9899,58694,15.963272370063846,AVID BIOSERVICES INC,CDMO,325412,PROCEPT BIOROBOTICS CORP,PRCT,339112
37524,55991,16.034614929609713,PIXELWORKS INC,PXLW,423620,MERSANA THERAPEUTICS INC,MRSN,325412
55364,58653,16.04870894989304,IMMUNITYBIO INC,IBRX,325414,DRAGONFLY ENERGY HOLDINGS CORP,DFLI,561499
59132,59437,16.3110599352908,HOUR LOOP INC,HOUR,454110,SNAIL INC,SNAL,513210
58532,59270,16.374582756031224,ZEVIA P B C,ZVIA,561499,NUTEX HEALTH INC,NUTX,513210
55197,57067,16.378584371187802,IOVANCE BIOTHERAPEUTICS INC,IOVA,325412,KEROS THERAPEUTICS INC,KROS,621399
55543,57374,16.62766911269479,SPYRE THERAPEUTICS INC,SYRE,325412,MEDIAALPHA INC,MAX,524128
55592,57012,16.649625630045193,SENSUS HEALTHCARE INC,SRTS,339112,RUSH STREET INTERACTIVE INC,RSI,711219
3074,56121,16.92465185607012,SOLUNA HOLDINGS INC,SLNH,334519,STITCH FIX INC,SFIX,459999
56446,56584,17.17858487422132,ADIAL PHARMACEUTICALS INC,ADIL,325412,ADVENT TECHNOLOGIES HLDGS INC,ADN,455219
56633,56667,17.37040204545336,GOSSAMER BIO INC,GOSS,325412,CYCLERION THERAPEUTICS INC,CYCN,325412
15244,55743,17.886588232958292,PROTAGENIC THERAPEUTICS INC,PTIX,541715,SCWORX CORP,WORX,561720
59485,59611,18.018827084512477,BULLFROG AI HOLDINGS INC,BFRG,325412,SAGIMET BIOSCIENCES INC,SGMT,541715
54232,57119,18.078640155171303,REGULUS THERAPEUTICS INC,RGLS,325412,GENERATION BIO CO,GBIO,325412
54548,56737,18.34794337187123,APPLIED OPTOELECTRONICS INC,AAOI,334413,QUINCE THERAPEUTICS INC,QNCX,325414
56608,59102,18.660275906398134,RENOVARO INC,RENB,541910,SIDUS SPACE INC,SIDU,336412
56921,59601,18.89456032256936,RELMADA THERAPEUTICS,RLMD,325412,BIONEXUS GENE LAB CORP,BGLC,621511
56585,57560,18.983175916823072,AVALON GLOBOCARE CORP,ALBT,561499,AEYE INC,LIDR,523910
56681,57114,19.045210428161752,MICROVAST HOLDINGS INC,MVST,523910,NUKKLEUS INC,NUKK,541611
14385,57022,19.061022025707928,LIGHTPATH TECHNOLOGIES INC,LPTH,334413,DUOS TECHNOLOGY GROUP INC,DUOT,513210
53483,59404,19.077015492170442,GOLD RESOURCE CORP,GORO,212220,SILO PHARMA INC,SILO,325414
56713,58079,19.085028720504653,VERB TECHNOLOGY COMPANY INC,VERB,561499,ILEARNINGENGINES INC,AILE,523910
55978,56740,19.118687913122407,AILERON THERAPEUTICS INC,ALRN,541720,CELULARITY INC,CELU,523910
56945,57435,19.190479408887484,KATAPULT HOLDINGS INC,KPLT,523910,FISCALNOTE HOLDINGS INC,NOTE,523910
1477,59600,19.299967187292904,EDUCATIONAL DEVELOPMENT CORP,EDUC,424920,APOGEE THERAPEUTICS INC,APGE,541910
17399,56910,19.307448357778924,CREXENDO INC,CXDO,541512,KORRO BIO INC,KRRO,325412
42775,54964,19.416757109768515,GAMESTOP CORP NEW,GME,449210,CARECLOUD INC,CCLD,513210
3642,58096,19.61747458887509,POWELL INDUSTRIES INC,POWL,335311,EDGEWISE THERAPEUTICS INC,EWTX,325412
57997,58650,20.100833325247912,OSCAR HEALTH INC,OSCR,524114,VERDE CLEAN FUELS INC,VGAS,523910
16113,57426,20.13056347523912,WIDEPOINT CORP,WYY,541512,ELUTIA INC,ELUT,339112
